job_id,titulo,empresa,ubicacion,descripcion,fecha_pub,url,keyword,fecha_scrap,nivel,tipo_empleo,modalidad
4375424065,"Data Scientist, Applied AI - Remote",Azumo,Buenos Aires y alrededores,"Azumo is currently looking for a highly motivated Data Scientist / Machine Learning Engineer to develop and enhance our data and analytics infrastructure. The position is FULLY REMOTE , based in Latin America. Professional English proficiency (B2/C1) This position will provide you with the opportunity to collaborate with a dynamic team and talented data scientists in the field of big data analytics and applied AI . If you have a passion for designing and implementing advanced machine learning and deep learning models, particularly in the Generative AI space, this role is perfect for you. We are seeking a skilled professional with expertise in Python for production-level projects, proficiency in machine learning and deep learning techniques such as CNNs and Transformers , and hands-on experience working with PyTorch . We're looking for a versatile Machine Learning Engineer / Data Scientist to join our big-data analytics team. In this hybrid role you'll not only design and prototype novel ML/DL models , but also productionize them end-to-end, integrating your solutions into our data pipelines and services. You'll work closely with data engineers, software developers and product owners to ensure high-quality, scalable, maintainable systems. Key Responsibilities Model Development & Productionization Design, train, and validate supervised and unsupervised models (e.g., anomaly detection, classification, forecasting) Architect and implement deep learning solutions (CNNs, Transformers) with PyTorch Develop and fine-tune Large Language Models (LLMs) and build LLM-driven applications Implement Retrieval-Augmented Generation (RAG) pipelines and integrate with vector databases Build robust pipelines to deploy models at scale (Docker, Kubernetes, CI/CD) Data Engineering & MLOps Ingest, clean and transform large datasets using libraries like pandas, NumPy, and Spark Automate training and serving workflows with Airflow or similar orchestration tools Monitor model performance in production; iterate on drift detection and retraining strategies Implement LLMOps practices for automated testing, evaluation, and monitoring of LLMs Software Development Best Practices Write production-grade Python code following SOLID principles, unit tests and code reviews Collaborate in Agile (Scrum) ceremonies; track work in JIRA Document architecture and workflows using PlantUML or comparable tools Cross-Functional Collaboration Communicate analysis, design and results clearly in English Partner with DevOps, data engineering and product teams to align on requirements and SLAs About Azumo Based in San Francisco, California, Azumo is an innovative software development firm specializing in AI software development services . We help companies of all sizes build intelligent applications by combining expertise in data, cloud, and AI . Our talented AI developers are trusted to deliver Top AI Development services in Generative AI , intelligent automation, and custom machine learning solutions. At Azumo , we believe in professional and personal growth. As a recognized AI Development company , we support our engineers in mastering the latest technologies and delivering Top AI Development services worldwide. Our culture emphasizes collaboration, continuous learning, and solving complex problems with modern AI solutions. We believe in giving back to our community and will volunteer our time to philanthropy, open-source initiatives and sharing our knowledge. If you are qualified for the opportunity and looking for a challenge please apply online at Azumo/join-our-team or connect with us at people@azumo.co Requirements Minimum Qualifications Bachelor's or Master's in Computer Science, Data Science or related field 5+ years of professional experience with Python in production environments Solid background in machine learning & deep learning (CNNs, Transformers, LLMs) Hands-on experience with PyTorch or similar frameworks (training, custom modules, optimization) Proven track record deploying ML solutions Expert in pandas, NumPy and scikit-learn Familiarity with Agile/Scrum practices and tooling (JIRA, Confluence) Strong foundation in statistics and experimental design Excellent written and spoken English Preferred Qualifications Experience with cloud platforms (AWS, GCP, or Azure) and their AI-specific services like Amazon SageMaker, Google Vertex AI, or Azure Machine Learning Familiarity with big-data ecosystems (Spark, Hadoop) Practice in CI/CD & container orchestration (Jenkins/GitLab CI, Docker, Kubernetes) Exposure to MLOps/LLMOps tools (MLflow, Kubeflow, TFX) Experience with Large Language Models, Generative AI, prompt engineering, and RAG pipelines Hands-on experience with vector databases (e.g., Pinecone, FAISS) Experience building AI Agents and using frameworks like Hugging Face Transformers, LangChain or LangGraph Documentation skills using PlantUML or similar Benefits Paid time off (PTO) U.S. Holidays Training Udemy free Premium access Mentored career development Profit Sharing $US Remuneration Show more Show less",2026-01-25,https://www.linkedin.com/jobs/view/4375424065,Data Scientist,2026-03-27T20:14:59.671009,Intermedio,Jornada completa,
4380288705,Data Scientist - Remote - Talent Pool,Kake,Argentina,"We’re building a talent pool for Senior Data Scientist Engineers . This pipeline role is for engineers with strong SQL and Python experience . This position plays a key role in supporting product decision-making through data analysis, reporting, and business intelligence. What You’ll Do Help clear existing backlog and enhance the team’s data infrastructure and analytics capabilities. Work with ETL processes, analytics , and BI tools to drive actionable insights. Create and maintain data pipelines and workflows using Airflow . Perform data cleaning, transformation, and combination of existing data tables in Snowflake . Collaborate closely with product and engineering teams to deliver accurate reporting and analytics . Contribute to Streamlit dashboards and analytical tools. What We’re Looking For Proven experience with Python and SQL in a data-focused environment. Familiarity with data tools such as Airflow , Snowflake , and Streamlit. Strong understanding of analytics best practices and product data workflows. Basic knowledge or interest in cryptocurrencies, blockchain technology, and ERC-20 tokens. Excellent communication skills in English, both written and verbal. Ability to work effectively across time zones with overlap to US hours (preferably Eastern Time). Nice to Have Prior experience in fintech, payments, or digital assets. Understanding of blockchain data structures or related crypto analytics . Why Join Kake? Kake is a remote-first company with a global community — fully believing that it’s not where your table is, but what you bring to the table that matters. We provide top-tier engineering teams to support some of the world’s most innovative companies, and we’ve built a culture where great people stay, grow, and thrive. We’re proud to be more than just a stop along the way in your career — we’re the destination. The icing on the Kake: 💵 Competitive Pay in USD – Work globally, get paid globally. 🏡 Fully Remote – Simply put, we trust you. 🌱 Better Me Fund – We invest in your personal growth and passions. ❤️ Compassion is Badass – Join a community that invests in social good. Show more Show less",2026-03-06,https://www.linkedin.com/jobs/view/4380288705,Data Scientist,2026-03-27T20:14:59.671503,Intermedio,Contrato por obra,
4330392877,Data Scientist,LunaJoy Health,Argentina,"Job Title: Data Scientist / Senior Data Analyst Department: Product Reports to: COO About Luna Joy Luna Joy is a leading provider of mental health services, specializing in supporting women through their mental wellness journey. We offer holistic therapy and medication management to help women overcome challenges like postpartum mental health issues. Our dedicated team of professionals works in a collaborative, flexible, and remote environment, ensuring comprehensive care for our clients. We are rapidly expanding and committed to improving access to quality mental health services across the U.S. Job Overview We are looking for a Data Scientist to turn data into actionable insights that drive smarter decisions across the business. This role focuses on analyzing complex datasets, building predictive models, and partnering with stakeholders to solve real business problems using data. As part of the Luna Joy team, you will play an essential role in directly contributing to supporting the mental health journey of one million women with purpose-driven innovation, unwavering compassion, and transformative care. You will need speed to adapt quickly and efficiently, as well as the drive to be 1% better every day, constantly striving for improvement. Additionally, you will demonstrate compassion and contribute to a positive work environment by giving and getting joy in your daily interactions. These values will enable you to make effective contributions to key areas of focus and responsibility. Key Responsibilities Analyze large, complex datasets to identify trends, patterns, and opportunities Build and deploy statistical models, predictive models, and machine learning solutions Translate business questions into data problems and clearly communicate findings Design experiments (A/B tests) and measure the impact of initiatives Clean, transform, and validate data from multiple sources Create dashboards, visualizations, and reports for technical and non-technical audiences Collaborate with data engineers, product, operations, and leadership teams Continuously improve data models, methodologies, and data quality Qualifications Foundational SQL skills for querying and manipulating data. Basic knowledge of data visualization tools (Excel, Google Sheets, Power BI, Tableau, or Looker Studio). Experience with Python or R for data manipulation is a plus. Understanding of descriptive statistics. Strong attention to detail and analytical thinking. Nice To Haves Experience with ETL concepts or workflows. Familiarity with cloud platforms or data warehouses. Knowledge of A/B testing or statistical analysis. Why Luna Joy? Mission-Driven Purpose: Be a part of an organization dedicated to improving access to mental health care, empowering individuals, and creating positive, lasting change in our communities. Flexibility & Work-Life Balance: We offer a fully remote work environment that allows you to work from wherever you're most comfortable. Embrace the freedom of remote work while staying connected with a supportive team. This flexibility enables you to create a workspace that fits your needs, allowing you to focus on making a meaningful impact from anywhere. Collaborative & Inclusive Culture: Join a community of diverse talent who share your passion for making a difference. We foster a culture of collaboration, growth, and mutual support to help you thrive in your role. Rewarding Compensation: We recognize the value of your work with fair pay, bonuses, and advancement opportunities as we continue to expand our reach and impact in the mental health space. Compensation & Benefits Compensation Range : $1,500 - $2,000 per month, based on location, experience, qualifications, and applicable federal and state minimum wage requirements. Benefits Access to educational resources and professional development opportunities. Supportive community of like-minded professionals. Performance-based bonuses and additional perks. Interview Process HR Screen: The first phase involves an initial screening with HR. During this stage, we will discuss your experience, skills, and alignment with Luna Joy’s values and culture. This step ensures that you meet the basic qualifications and provides an opportunity for you to learn more about the company and the role.\ \ Second Phase with Hiring Manager: Candidates who pass the HR screen will move on to an interview with the Hiring Manager. In this phase, we dive deeper into your technical abilities, role-specific competencies, and how you approach challenges. The Hiring Manager will assess your fit within the team and your ability to contribute to Luna Joy’s mission. Offer Stage: After the second phase, successful candidates will move to the offer stage. We will present a formal offer that includes compensation, benefits, and any additional details about the role. This is also your opportunity to ask any final questions before making your decision. Onboarding & Training: Once the offer is accepted, the onboarding process begins. You will be guided through setting up tools, learning about Luna Joy’s systems and workflows, and engaging in any role-specific training. This phase ensures a smooth transition into your new role, setting you up for success from day one. Inclusion Statement At Luna Joy, we are committed to fostering a diverse, inclusive, and equitable workplace where all team members feel valued and respected. We believe that diversity of backgrounds, experiences, and perspectives strengthens our ability to support women’s mental health. We encourage individuals from all backgrounds, including those from historically underrepresented groups, to apply and join us in creating a positive impact in our communities. Everyone is welcome at Luna Joy, and we are dedicated to building a work environment where you can thrive and bring your whole self to work. Show more Show less",2026-01-06,https://www.linkedin.com/jobs/view/4330392877,Data Scientist,2026-03-27T20:14:59.671928,No corresponde,Jornada completa,
4391924281,Machine Learning Engineer - Python / Remote LATAM,Zarego,Buenos Aires y alrededores,"Hi! At Zarego , we are looking for a Machine Learning Engineer to join our team. If you are passionate about building intelligent systems, working with data, and turning machine learning models into real-world solutions, keep reading! What we're looking for: 5+ years of experience as a Software Engineer. Advanced proficiency in Python. Experience developing and implementing Machine Learning models. Experience deploying ML models and working with REST-based architectures, along with familiarity with CI/CD practices applied to machine learning workflows. Knowledge of both relational and non-relational databases. Advanced English proficiency (C1–C2). Based in Latin America. Nice to have: Spanish proficiency (intermediate level or higher). Educational background in Computer Science, Software Engineering, or a related field. If you're a Machine Learning Engineer excited about building intelligent systems, we'd love to hear from you! Show more Show less",2026-03-26,https://www.linkedin.com/jobs/view/4391924281,Data Scientist,2026-03-27T20:14:59.672367,No corresponde,Jornada completa,
4384707860,Data Scientist (Customer Acquisition),Trafilea,Argentina,"The Brain Behind $100M+ Acquisition Decisions. Ready to own it? At Trafilea, you won’t just analyze campaigns — you’ll influence how millions of dollars are invested across global markets. We operate at a scale few companies can match: $100M+ in annual ad spend, 12M+ customers, 1B+ data points processed to optimize growth. Your mission: turn acquisition data into clear, high-impact decisions that improve CAC, scale ROAS, and unlock profitable growth. We’re looking for a Data Scientist (Customer Acquisition) You’ll work side-by-side with Growth and Marketing teams to break down performance, challenge assumptions, and redefine how we measure success. Analyze customer acquisition performance across key metrics: Reach, Frequency, CAC, CVR, ROAS, LTV Identify trends, outliers, and growth opportunities across campaigns Evaluate performance across channels: paid media, CRM, affiliates, influencer, organic Use AI‑powered reasoning tools and lightweight analytical artifacts to quickly answer exploratory questions and identify acquisition opportunities across markets and channels. Generate insights by analyzing and reporting on incrementality tests, attribution models, and A/B experiments. Translate data into insights that directly impact budget allocation and scaling decisions. What you’ll actually own This is not a reporting role. You’ll be expected to: Define which metrics actually matter — and why Challenge existing KPIs when they don’t reflect real business impact Break down acquisition performance into actionable insights Help marketing teams understand what’s working, what’s not, and where to invest next Who you are You have experience working on data projects that support business decision‑making, ideally involving performance analysis or user behavior. You understand core growth metrics: CAC, LTV, ROAS, CVR, CPA You´re comfortable questioning metrics and redefining KPIs when needed Strong skills in SQL + Python You think in terms of business impact, not just dashboards Why Trafilea Operate at global scale : $1B+ revenue, 12M+ customers Work with $100M+ acquisition budgets and real business impact Remote-first: 500+ talents across 19 countries Ranked by Forbes as a Top 25 Remote Company to Work For Build in a culture of ambitious builders who reject mediocrity Show more Show less",2026-03-17,https://www.linkedin.com/jobs/view/4384707860,Data Scientist,2026-03-27T20:14:59.672773,Sin experiencia,Jornada completa,
4379619535,Machine Learning Engineer,Cashea,Buenos Aires y alrededores,"¡Hola! Somos Cashea 👋 y nuestra misión es devolverle a los venezolanos la oportunidad de acceder al crédito a través de un modelo de negocios BNPL. Desde nuestro lanzamiento en 2022, nos hemos dedicado a promover la inclusión financiera. Hoy día tenemos más de 9 millones de usuarios activos, tanto para consumidores como para comercios, y nos hemos convertido en una marca de confianza en Venezuela, conquistando mentes y corazones Resumen del rol Construir la infraestructura de Machine Learning y MLops que permite a Data Scientists desarrollar, desplegar y mantener modelos de Machine Learning en producción siguiendo buenas prácticas industriales. Responsable de crear herramientas, SDKs y pipelines automatizados que garantizan reproducibilidad, observabilidad y gobernanza de modelos, con enfoque en self-service y autonomía de equipos de ML. Incluye productización y mejora constante de modelos complejos (bayesianos, ensembles) con estándares de calidad enterprise. Responsablidades Realizar análisis de datos ad hoc y presentar hallazgos accionables al equipo. Implementar y mantener monitoreo y alertas sobre indicadores críticos. Desarrollar e implementar dashboards que permitan optimizar métricas clave. Colaborar dentro del squad en el diseño e implementación de soluciones analíticas que respondan a las necesidades del negocio. Traducir requerimientos del squad en modelos de datos y transformaciones dentro del data warehouse. Coordinar con Data Engineering y otros squads para asegurar la calidad, consistencia y disponibilidad de los datos. Requisitos 5+ años de experiencia en Ciencia de Datos, Machine Learning o MLOps 2+ años trabajando con MLOps tools en producción (registry, tracking, model serving, Monitoring, Versioning) Experiencia construyendo SDKs/libraries Python para consumo interno Experiencia con CI/CD pipelines (GitHub Actions, GitLab CI, Jenkins) Capacidad de entender modelos bayesianos, ponerlos en producción con buenas prácticas y mejorarlos Técnico: Python avanzado (packaging, testing, documentation) MLflow (registry, tracking server, model serving, artifacts) Modelos bayesianos (PyMC, Stan, o similar) - productización y optimization Docker & Kubernetes básico Git & GitHub/GitLab workflows REST APIs design & development Cloud platforms (GCP preferible, AWS/Azure acceptable) Soft Skills: Mentalidad de ""internal tooling"" (diseñar para otros desarrolladores) Documentación clara y completa (technical writing) Comunicación efectiva con Data Scientists (entender sus pain points) Ownership y autonomía Porque te encantará trabajar en Cashea En Cashea tenemos una cultura de trabajo basada en la confianza y el propósito. Si necesitas una pista de por qué somos una buena opción, estos son nuestros valores fundamentales: No trabajamos en piloto automático. Todo lo que hacemos es intencional. Nos encanta elaborar ideas plenamente conscientes del impacto que pueden tener en nuestros usuarios. Tu creatividad y curiosidad son el activo más Importante. Tu voz importa. Escuchamos y damos espacio a las ideas y al feedback. Todos pertenecen y lo que es importante para ti, también lo es para nosotros. Valoramos la transparencia. La claridad nos mantiene conectados y con los pies en la tierra. Por último, pero no menos importante, nos enfocamos en el impacto real. Si quieres trabajar con nosotros, llena la aplicación. ¡Nos encantaría conocerte! Show more Show less",2026-03-04,https://www.linkedin.com/jobs/view/4379619535,Data Scientist,2026-03-27T20:14:59.673174,No corresponde,Jornada completa,
4383462503,Data Scientist,subQdocs,Argentina,"Data Scientist (LLM Systems & AI Agents) – subqdocs.ai subqdocs.ai is building next-generation AI software for dermatology practices in the U.S. Our platform uses AI agents to automate clinical documentation, workflows, and operational tasks — effectively augmenting staff with intelligent systems . Strong English proficiency required. We are looking for a Data Scientist who combines strong algorithmic training, practical LLM experience, and real software development ability . This role goes far beyond basic prompt engineering. You will help design, evaluate, and implement AI systems that operate reliably in real-world clinical workflows. 🔬 About the Role You will work at the intersection of data science, applied machine learning, and production software development . The role involves designing LLM-powered systems, building evaluation frameworks, and improving AI performance through algorithmic thinking and data-driven experimentation. The strongest candidates will have hands-on software development experience and later developed data science / ML expertise — or have worked as data scientists who actively build production software. 🔧 What You’ll Do Design and develop LLM-driven systems and AI agents used in clinical workflows. Programmatically interact with LLMs to build structured reasoning pipelines and agentic workflows . Build evaluation frameworks, metrics, and experiments to measure and improve AI performance. Apply statistical reasoning, optimization techniques, and algorithmic thinking to improve system reliability. Work closely with engineers to deploy and maintain production AI systems . Analyze structured and unstructured data to improve model outputs and decision logic. Contribute to the long-term development of domain-specific models trained on proprietary data . ✅ What We’re Looking For 5–7 years of experience in data science, machine learning, or applied AI. Formal academic training in a quantitative field such as: Computer Science Data Science Statistics Mathematics Optimization / Operations Research Strong Python programming skills for data analysis, experimentation, and ML workflows. Experience working with LLMs programmatically (not just prompt design). Experience working in professional software development environments (Git, testing, collaboration with engineers). Strong ability to design experiments, analyze results, and reason about model behavior. Comfortable reading, writing, and speaking technical English . ⭐ Strong Pluses Experience building AI agents or multi-step LLM workflows . Familiarity with TypeScript / Node.js and modern backend development. Experience with evaluation frameworks for LLM systems . Background in NLP, structured data modeling, or information extraction . Healthcare or clinical data experience . Interest in helping develop custom or domain-adapted LLMs trained on proprietary datasets . 🚀 Why Join Us Work on cutting-edge AI systems used by real doctors daily. Help build AI agents that augment human staff in complex workflows . A small, highly technical team where engineers have the freedom to design and implement solutions , not just execute tasks. High ownership and direct influence on architecture, experimentation, and product direction . Opportunity to work with modern LLM tooling and emerging agentic frameworks . Be part of a well-funded U.S. startup with a growing LATAM engineering team. Show more Show less",2026-03-10,https://www.linkedin.com/jobs/view/4383462503,Data Scientist,2026-03-27T20:14:59.673588,Sin experiencia,Jornada completa,
4375957417,Machine Learning Engineer,Understanding Solutions,Argentina,"ML Engineer (Contract) Contract Length: 3 Months (Good chance of extension) Location: Fully Remote (Must Work UK Hours) Day Rate: £250 per day (B2B) Start Date: ASAP We’re looking for an ML Engineer to join a fast-moving team delivering recommendation and personalisation initiatives. This is a hands-on, model-focused contract where you’ll be building, testing, and deploying machine learning solutions into production. Working closely with engineering and product teams, you’ll play a key role in developing scalable recommendation systems and improving model performance in a live environment. Key Experience Required Proven experience building recommendation and personalisation models Strong Python and PyTorch skills Experience analysing behavioural data to inform model design Hands-on experience deploying models via APIs (FastAPI preferred) Experience operationalising ML models in production environments Comfortable working independently in a contract setting Available to work UK hours (Standard day 9-5pm) Bonus Points Experience with Elasticsearch (search, ranking, or vector retrieval) Experience with A/B testing and experimentation frameworks Exposure to real-time or large-scale recommendation systems ML Engineer (Contract) Contract Length: 3 Months (Good chance of extension) Location: Fully Remote (Must Work UK Hours) Day Rate: £250 per day (B2B) Start Date: ASAP If you’re available immediately and looking for a hands-on ML engineering contract, apply with your latest CV or reach out via LinkedIn for more details. Show more Show less",2026-02-27,https://www.linkedin.com/jobs/view/4375957417,Data Scientist,2026-03-27T20:14:59.674047,Intermedio,Contrato por obra,
4384064844,Data Scientist,Sophilabs,"Departamento Uruguay, Provincia de Entre Ríos, Argentina","A Typical Day A Data Scientist at Sophilabs delves into intricate data to unlock insights, trends, and predictive patterns. Utilizing their expertise with Microsoft SQL Server, they analyze vast amounts of data to influence decision-making and propel the business forward. Responsibilities Design and implement statistical or machine learning solutions tailored to business needs. Utilize Microsoft SQL Server for efficient and effective data analysis. Collaborate with organizational stakeholders to identify opportunities for leveraging company data to drive business solutions. Mine and analyze data from company databases to optimize and improve product development, marketing techniques, and business strategies. Coordinate with different functional teams to implement models and monitor outcomes. Develop processes and tools to monitor and analyze model performance and data accuracy. Pursue continuous learning about the latest industry trends, tools, and techniques in data science. Engage in project conceptualizations and provide data-driven recommendations. To explore more about this opportunity and discover other exciting roles, simply type 'Sophilabs Careers' in your favorite search engine. Dive into a world of possibilities with us! Qualifications At least 3 years of relevant Data Science experience. Proficiency with Microsoft SQL Server A robust analytical mindset with a knack for dissecting complex data structures. Demonstrates thoroughness, a passion for problem-solving, and a commitment to excellence. Preferred Qualifications Familiarity with data visualization tools such as Power BI, Tableau, or similar. A foundation in algorithms, statistics, and machine learning. Proven ability to drive business results with data-based insights. Strong interpersonal and communication skills, with the ability to articulate complex data findings in a clear and concise manner. Full-time and Remote availability. Proficiency in English (C1 or +). We Offer 🚀 An opportunity to sculpt your career path with premium training, English assistance and courses, investment days, literature, conference support, coaching, and all-encompassing feedback. 🌱 Achieve a harmonious work-life balance with our adaptable remote working policy and an array of wellness benefits. Show more Show less",2026-03-16,https://www.linkedin.com/jobs/view/4384064844,Data Scientist,2026-03-27T20:14:59.674473,No corresponde,Jornada completa,
4389705766,Data Scientist (26DS01S),Eureka Labs,"Córdoba, Córdoba, Argentina","Overview Location: Full remote. Schedule: Full-time. Timezone: Ideally, availability within the Italian time zone (CET). Job Purpose We are looking for a Data Scientist to help us build smarter, data-driven products. The Data Scientist will apply advanced analytics and statistical modeling, working closely with cross-functional teams to develop innovative solutions and drive impactful results. Responsibilities Drive data-driven product decisions and insights. Analyse complex datasets and build ML models to generate actionable insights. Formulate hypotheses, design experiments, and validate models in production. Create clear, automated reports to make data accessible across teams. Experience & Skills 5+ years of experience as a Data Scientist Highly proficient with Python Hands-on experience in designing, training and deploying ML models Highly proficient with data extraction tools (SQL, Spark…) Experience in applied statistical techniques Experience with software development tools (Cloud infrastructure, Git, Docker, …) Strong problem-solving skills, attention to detail, and an ownership mindset over the whole development lifecycle. Intermediate English skills (written and spoken), capable of collaborating in distributed teams. Show more Show less",2026-03-24,https://www.linkedin.com/jobs/view/4389705766,Data Scientist,2026-03-27T20:14:59.674864,No corresponde,Jornada completa,
